ERF_ID,Source_ID,Rupture_ID,Source_Name,Source_Type,Mag,Prob,Grid_Spacing,Num_Rows,Num_Columns,Num_Points,Start_Lat,Start_Lon,Start_Depth,End_Lat,End_Lon,End_Depth
100,1278,53,SISZ_Fault_1278,,5.3,0.5,0.2,17,25,425,64.047,-20.824,6.668,64.093,-20.824,10.097
100,1279,53,SISZ_Fault_1279,,5.3,0.5,0.2,17,25,425,63.989,-20.659,5.854,64.035,-20.659,9.287
100,1280,53,SISZ_Fault_1280,,5.3,0.5,0.2,17,25,425,63.95,-20.818,7.565,63.996,-20.818,11.0
100,1281,54,SISZ_Fault_1281,,5.4,0.5,0.2,17,25,425,63.845,-21.025,0.757,63.892,-21.025,4.223
100,1282,54,SISZ_Fault_1282,,5.4,0.5,0.2,17,26,442,63.859,-20.817,7.528,63.906,-20.817,11.0
100,1283,54,SISZ_Fault_1283,,5.4,0.5,0.2,17,26,442,63.853,-21.082,4.05,63.9,-21.082,7.534
100,1284,54,SISZ_Fault_1284,,5.4,0.5,0.2,17,26,442,63.985,-20.56,0.2,64.032,-20.56,3.715
100,1285,54,SISZ_Fault_1285,,5.4,0.5,0.2,17,26,442,63.959,-20.848,6.956,64.007,-20.848,10.494
100,1286,54,SISZ_Fault_1286,,5.4,0.5,0.2,17,26,442,64.003,-20.584,5.437,64.05,-20.584,8.986
100,1287,54,SISZ_Fault_1287,,5.4,0.5,0.2,17,26,442,63.985,-20.803,0.77,64.033,-20.803,4.322
100,1288,54,SISZ_Fault_1288,,5.4,0.5,0.2,17,26,442,63.981,-20.955,0.689,64.029,-20.955,4.244
100,1289,54,SISZ_Fault_1289,,5.4,0.5,0.2,17,26,442,63.967,-20.527,0.0,64.015,-20.527,3.555
100,1290,54,SISZ_Fault_1290,,5.4,0.5,0.2,17,26,442,64.046,-20.852,6.577,64.093,-20.852,10.134
100,1291,54,SISZ_Fault_1291,,5.4,0.5,0.2,17,26,442,63.86,-20.751,0.078,63.908,-20.751,3.638
100,1292,54,SISZ_Fault_1292,,5.4,0.5,0.2,17,26,442,63.823,-20.543,4.417,63.871,-20.543,7.977
100,1293,54,SISZ_Fault_1293,,5.4,0.5,0.2,17,26,442,64.055,-20.537,7.422,64.103,-20.537,11.0
100,1294,54,SISZ_Fault_1294,,5.4,0.5,0.2,18,27,486,63.906,-20.986,0.0,63.955,-20.986,3.615
100,1295,54,SISZ_Fault_1295,,5.4,0.5,0.2,18,27,486,64.023,-20.704,7.384,64.072,-20.704,11.0
100,1296,54,SISZ_Fault_1296,,5.4,0.5,0.2,18,27,486,63.886,-21.055,3.976,63.935,-21.055,7.622
100,1297,54,SISZ_Fault_1297,,5.4,0.5,0.2,18,27,486,63.984,-20.806,7.253,64.033,-20.806,10.902
100,1298,54,SISZ_Fault_1298,,5.4,0.5,0.2,18,27,486,63.899,-21.009,2.907,63.948,-21.009,6.578
100,1299,54,SISZ_Fault_1299,,5.4,0.5,0.2,18,27,486,63.856,-21.093,0.0,63.906,-21.093,3.7
100,1300,54,SISZ_Fault_1300,,5.4,0.5,0.2,18,28,504,63.866,-20.641,0.0,63.917,-20.641,3.745
100,1301,54,SISZ_Fault_1301,,5.4,0.5,0.2,18,28,504,63.981,-20.99,1.61,64.032,-20.99,5.361
100,1302,54,SISZ_Fault_1302,,5.4,0.5,0.2,18,28,504,63.852,-21.043,0.0,63.903,-21.043,3.788
100,1303,54,SISZ_Fault_1303,,5.4,0.5,0.2,18,28,504,64.006,-20.798,0.329,64.057,-20.798,4.121
100,1304,54,SISZ_Fault_1304,,5.4,0.5,0.2,19,28,532,63.969,-21.013,2.362,64.021,-21.013,6.179
100,1305,54,SISZ_Fault_1305,,5.4,0.5,0.2,19,28,532,63.992,-20.919,4.157,64.044,-20.919,7.987
100,1306,54,SISZ_Fault_1306,,5.4,0.5,0.2,19,28,532,63.98,-20.579,0.0,64.032,-20.579,3.838
100,1307,54,SISZ_Fault_1307,,5.4,0.5,0.2,19,28,532,63.848,-20.673,7.161,63.899,-20.673,11.0
100,1308,54,SISZ_Fault_1308,,5.4,0.5,0.2,19,28,532,64.006,-20.66,0.885,64.057,-20.66,4.729
100,1309,55,SISZ_Fault_1309,,5.5,0.5,0.2,19,29,551,64.069,-20.628,2.857,64.121,-20.628,6.739
100,1310,55,SISZ_Fault_1310,,5.5,0.5,0.2,19,29,551,63.87,-20.624,0.197,63.923,-20.624,4.107
100,1311,55,SISZ_Fault_1311,,5.5,0.5,0.2,19,29,551,64.033,-20.574,7.06,64.086,-20.574,11.0
100,1312,55,SISZ_Fault_1312,,5.5,0.5,0.2,19,29,551,63.984,-20.708,7.054,64.037,-20.708,11.0
100,1313,55,SISZ_Fault_1313,,5.5,0.5,0.2,19,29,551,63.815,-20.569,1.158,63.868,-20.569,5.127
100,1314,55,SISZ_Fault_1314,,5.5,0.5,0.2,20,30,600,63.875,-20.53,6.224,63.929,-20.53,10.243
100,1315,55,SISZ_Fault_1315,,5.5,0.5,0.2,20,30,600,63.968,-20.808,5.037,64.022,-20.808,9.072
100,1316,55,SISZ_Fault_1316,,5.5,0.5,0.2,20,30,600,63.915,-20.644,0.152,63.97,-20.644,4.216
100,1317,55,SISZ_Fault_1317,,5.5,0.5,0.2,20,30,600,63.869,-20.712,3.212,63.924,-20.712,7.298
100,1318,55,SISZ_Fault_1318,,5.5,0.5,0.2,20,30,600,63.943,-20.745,6.877,63.998,-20.745,11.0
100,1319,55,SISZ_Fault_1319,,5.5,0.5,0.2,20,31,620,63.965,-20.537,3.119,64.021,-20.537,7.283
100,1320,55,SISZ_Fault_1320,,5.5,0.5,0.2,20,31,620,64.032,-21.104,0.083,64.089,-21.104,4.269
100,1321,55,SISZ_Fault_1321,,5.5,0.5,0.2,20,31,620,63.926,-21.075,4.113,63.982,-21.075,8.303
100,1322,56,SISZ_Fault_1322,,5.6,0.5,0.2,21,31,651,63.845,-21.04,0.089,63.902,-21.04,4.307
100,1323,56,SISZ_Fault_1323,,5.6,0.5,0.2,21,31,651,63.967,-20.779,4.947,64.025,-20.779,9.206
100,1324,56,SISZ_Fault_1324,,5.6,0.5,0.2,21,32,672,63.868,-20.948,1.821,63.926,-20.948,6.113
100,1325,56,SISZ_Fault_1325,,5.6,0.5,0.2,21,32,672,63.949,-21.022,5.067,64.008,-21.022,9.398
100,1326,56,SISZ_Fault_1326,,5.6,0.5,0.2,21,32,672,63.885,-21.079,0.0,63.943,-21.079,4.338
100,1327,56,SISZ_Fault_1327,,5.6,0.5,0.2,21,32,672,63.903,-20.778,3.692,63.962,-20.778,8.033
100,1328,56,SISZ_Fault_1328,,5.6,0.5,0.2,21,32,672,63.908,-20.931,5.437,63.967,-20.931,9.781
100,1329,56,SISZ_Fault_1329,,5.6,0.5,0.2,21,32,672,63.88,-20.82,0.0,63.939,-20.82,4.349
100,1330,56,SISZ_Fault_1330,,5.6,0.5,0.2,21,32,672,63.957,-20.815,5.225,64.015,-20.815,9.58
100,1331,56,SISZ_Fault_1331,,5.6,0.5,0.2,21,32,672,63.956,-20.912,0.0,64.014,-20.912,4.365
100,1332,56,SISZ_Fault_1332,,5.6,0.5,0.2,22,33,726,63.955,-20.772,2.396,64.015,-20.772,6.861
100,1333,56,SISZ_Fault_1333,,5.6,0.5,0.2,22,33,726,63.939,-20.738,0.672,63.999,-20.738,5.137
100,1334,56,SISZ_Fault_1334,,5.6,0.5,0.2,22,33,726,63.879,-20.937,6.51,63.939,-20.937,11.0
100,1335,56,SISZ_Fault_1335,,5.6,0.5,0.2,22,33,726,63.985,-20.739,0.0,64.046,-20.739,4.496
100,1336,56,SISZ_Fault_1336,,5.6,0.5,0.2,22,33,726,63.954,-20.632,4.542,64.014,-20.632,9.04
100,1337,56,SISZ_Fault_1337,,5.6,0.5,0.2,22,33,726,64.024,-20.693,6.48,64.085,-20.693,11.0
100,1338,56,SISZ_Fault_1338,,5.6,0.5,0.2,22,34,748,63.987,-20.55,2.081,64.049,-20.55,6.658
100,1339,56,SISZ_Fault_1339,,5.6,0.5,0.2,23,34,782,63.975,-20.812,0.61,64.037,-20.812,5.217
100,1340,56,SISZ_Fault_1340,,5.6,0.5,0.2,23,34,782,63.953,-20.86,6.39,64.015,-20.86,11.0
100,1341,56,SISZ_Fault_1341,,5.6,0.5,0.2,23,34,782,63.904,-20.64,1.052,63.966,-20.64,5.674
100,1342,56,SISZ_Fault_1342,,5.6,0.5,0.2,23,35,805,63.908,-21.044,6.322,63.971,-21.044,11.0
100,1343,56,SISZ_Fault_1343,,5.6,0.5,0.2,23,35,805,63.963,-20.519,6.32,64.026,-20.519,11.0
100,1344,57,SISZ_Fault_1344,,5.7,0.5,0.2,23,35,805,63.917,-20.604,1.017,63.98,-20.604,5.706
100,1345,57,SISZ_Fault_1345,,5.7,0.5,0.2,23,35,805,63.946,-20.918,2.2,64.01,-20.918,6.929
100,1346,57,SISZ_Fault_1346,,5.7,0.5,0.2,24,36,864,63.978,-20.605,2.139,64.044,-20.605,7.042
100,1347,57,SISZ_Fault_1347,,5.7,0.5,0.2,24,36,864,63.922,-20.762,3.065,63.989,-20.762,7.974
100,1348,57,SISZ_Fault_1348,,5.7,0.5,0.2,24,36,864,63.958,-20.538,6.079,64.024,-20.538,11.0
100,1349,57,SISZ_Fault_1349,,5.7,0.5,0.2,25,37,925,63.954,-20.777,5.435,64.021,-20.777,10.439
100,1350,57,SISZ_Fault_1350,,5.7,0.5,0.2,25,37,925,63.962,-20.667,0.38,64.03,-20.667,5.409
100,1351,57,SISZ_Fault_1351,,5.7,0.5,0.2,25,37,925,63.973,-20.598,1.396,64.04,-20.598,6.428
100,1352,57,SISZ_Fault_1352,,5.7,0.5,0.2,25,37,925,63.826,-20.701,1.483,63.894,-20.701,6.524
100,1353,57,SISZ_Fault_1353,,5.7,0.5,0.2,25,38,950,63.899,-21.067,4.363,63.967,-21.067,9.443
100,1354,57,SISZ_Fault_1354,,5.7,0.5,0.2,25,38,950,63.85,-20.704,0.0,63.919,-20.704,5.093
100,1355,58,SISZ_Fault_1355,,5.8,0.5,0.2,25,38,950,64.01,-20.872,2.683,64.08,-20.872,7.833
100,1356,58,SISZ_Fault_1356,,5.8,0.5,0.2,26,39,1014,64.027,-20.543,1.906,64.098,-20.543,7.173
100,1357,58,SISZ_Fault_1357,,5.8,0.5,0.2,26,39,1014,63.864,-21.087,0.0,63.935,-21.087,5.294
100,1358,58,SISZ_Fault_1358,,5.8,0.5,0.2,26,40,1040,63.903,-20.872,5.648,63.975,-20.872,11.0
100,1359,58,SISZ_Fault_1359,,5.8,0.5,0.2,27,41,1107,63.902,-20.875,5.475,63.977,-20.875,11.0
100,1360,58,SISZ_Fault_1360,,5.8,0.5,0.2,27,41,1107,64.004,-20.548,1.318,64.079,-20.548,6.87
100,1361,58,SISZ_Fault_1361,,5.8,0.5,0.2,27,41,1107,64.001,-20.896,3.298,64.076,-20.896,8.857
100,1362,58,SISZ_Fault_1362,,5.8,0.5,0.2,28,42,1176,63.995,-20.543,5.378,64.071,-20.543,11.0
100,1363,58,SISZ_Fault_1363,,5.8,0.5,0.2,28,42,1176,64.011,-20.874,3.173,64.087,-20.874,8.798
100,1364,58,SISZ_Fault_1364,,5.8,0.5,0.2,28,42,1176,64.016,-20.978,0.0,64.092,-20.978,5.695
100,1365,59,SISZ_Fault_1365,,5.9,0.5,0.2,28,42,1176,63.841,-20.661,5.283,63.918,-20.661,11.0
100,1366,59,SISZ_Fault_1366,,5.9,0.5,0.2,28,42,1176,63.946,-20.641,4.768,64.023,-20.641,10.501
100,1367,59,SISZ_Fault_1367,,5.9,0.5,0.2,28,43,1204,63.914,-20.902,1.596,63.992,-20.902,7.391
100,1368,59,SISZ_Fault_1368,,5.9,0.5,0.2,29,44,1276,63.869,-20.978,0.0,63.948,-20.978,5.876
100,1369,59,SISZ_Fault_1369,,5.9,0.5,0.2,29,44,1276,63.823,-20.716,3.442,63.903,-20.716,9.377
100,1370,59,SISZ_Fault_1370,,5.9,0.5,0.2,30,45,1350,63.96,-20.902,0.0,64.042,-20.902,6.115
100,1371,59,SISZ_Fault_1371,,5.9,0.5,0.2,30,46,1380,63.96,-20.888,0.0,64.043,-20.888,6.164
100,1372,60,SISZ_Fault_1372,,6.0,0.5,0.2,31,46,1426,63.862,-20.983,2.008,63.947,-20.983,8.272
100,1373,60,SISZ_Fault_1373,,6.0,0.5,0.2,31,47,1457,63.883,-20.608,0.0,63.967,-20.608,6.285
100,1374,60,SISZ_Fault_1374,,6.0,0.5,0.2,31,47,1457,63.842,-20.725,1.764,63.927,-20.725,8.09
100,1375,60,SISZ_Fault_1375,,6.0,0.5,0.2,31,47,1457,63.867,-20.792,1.528,63.952,-20.792,7.884
100,1376,60,SISZ_Fault_1376,,6.0,0.5,0.2,32,48,1536,63.878,-21.057,2.149,63.965,-21.057,8.66
100,1377,60,SISZ_Fault_1377,,6.0,0.5,0.2,32,49,1568,63.955,-20.597,4.303,64.043,-20.597,10.84
100,1378,60,SISZ_Fault_1378,,6.0,0.5,0.2,32,49,1568,63.929,-21.098,3.397,64.017,-21.098,9.958
100,1379,60,SISZ_Fault_1379,,6.0,0.5,0.2,32,49,1568,63.847,-20.979,2.709,63.935,-20.979,9.272
100,1380,60,SISZ_Fault_1380,,6.0,0.5,0.2,33,50,1650,63.956,-20.874,4.328,64.046,-20.874,11.0
100,1381,60,SISZ_Fault_1381,,6.0,0.5,0.2,33,50,1650,63.963,-20.55,0.0,64.053,-20.55,6.692
100,1382,60,SISZ_Fault_1382,,6.0,0.5,0.2,33,50,1650,63.894,-20.597,1.787,63.985,-20.597,8.544
100,1383,60,SISZ_Fault_1383,,6.0,0.5,0.2,33,50,1650,63.893,-20.539,0.773,63.984,-20.539,7.554
100,1384,60,SISZ_Fault_1384,,6.0,0.5,0.2,34,51,1734,63.91,-20.622,0.849,64.002,-20.622,7.682
100,1385,60,SISZ_Fault_1385,,6.0,0.5,0.2,34,51,1734,63.895,-20.831,4.067,63.988,-20.831,11.0
100,1386,61,SISZ_Fault_1386,,6.1,0.5,0.2,34,52,1768,63.893,-20.695,0.038,63.987,-20.695,7.006
100,1387,61,SISZ_Fault_1387,,6.1,0.5,0.2,34,52,1768,63.985,-20.601,4.001,64.08,-20.601,11.0
100,1388,61,SISZ_Fault_1388,,6.1,0.5,0.2,36,54,1944,63.917,-20.627,3.719,64.015,-20.627,11.0
100,1389,62,SISZ_Fault_1389,,6.2,0.5,0.2,38,57,2166,63.892,-20.876,2.659,63.995,-20.876,10.272
100,1390,62,SISZ_Fault_1390,,6.2,0.5,0.2,38,57,2166,63.897,-20.587,3.29,64.0,-20.587,11.0
100,1391,62,SISZ_Fault_1391,,6.2,0.5,0.2,38,57,2166,63.892,-20.88,3.274,63.996,-20.88,11.0
100,1392,62,SISZ_Fault_1392,,6.2,0.5,0.2,39,58,2262,63.949,-21.016,0.0,64.054,-21.016,7.805
100,1393,62,SISZ_Fault_1393,,6.2,0.5,0.2,39,58,2262,63.889,-20.653,3.163,63.994,-20.653,11.0
100,1394,62,SISZ_Fault_1394,,6.2,0.5,0.2,39,59,2301,63.901,-21.062,0.0,64.008,-21.062,7.952
100,1395,62,SISZ_Fault_1395,,6.2,0.5,0.2,40,60,2400,63.898,-20.738,0.0,64.006,-20.738,8.031
100,1396,62,SISZ_Fault_1396,,6.2,0.5,0.2,40,61,2440,63.943,-20.885,2.844,64.052,-20.885,11.0
100,1397,62,SISZ_Fault_1397,,6.2,0.5,0.2,40,61,2440,63.887,-20.598,2.253,63.996,-20.598,10.417
100,1398,62,SISZ_Fault_1398,,6.2,0.5,0.2,41,61,2501,63.94,-20.977,2.761,64.051,-20.977,11.0
100,1399,63,SISZ_Fault_1399,,6.3,0.5,0.2,43,64,2752,63.983,-20.594,0.0,64.099,-20.594,8.616
100,1400,63,SISZ_Fault_1400,,6.3,0.5,0.2,44,66,2904,63.892,-20.738,0.0,64.011,-20.738,8.821
100,1401,63,SISZ_Fault_1401,,6.3,0.5,0.2,44,66,2904,63.838,-20.58,2.103,63.958,-20.58,11.0
100,1402,63,SISZ_Fault_1402,,6.3,0.5,0.2,44,66,2904,63.944,-20.558,0.0,64.064,-20.558,8.928
100,1403,63,SISZ_Fault_1403,,6.3,0.5,0.2,45,68,3060,63.882,-20.624,1.872,64.005,-20.624,11.0
100,1404,63,SISZ_Fault_1404,,6.3,0.5,0.2,45,68,3060,63.909,-20.604,0.0,64.032,-20.604,9.145
100,1405,64,SISZ_Fault_1405,,6.4,0.5,0.2,48,72,3456,63.927,-20.551,0.044,64.057,-20.551,9.677
100,1406,64,SISZ_Fault_1406,,6.4,0.5,0.2,48,73,3504,63.883,-20.906,0.0,64.014,-20.906,9.743
100,1407,64,SISZ_Fault_1407,,6.4,0.5,0.2,48,73,3504,63.879,-20.918,0.0,64.011,-20.918,9.77
100,1408,64,SISZ_Fault_1408,,6.4,0.5,0.2,49,74,3626,63.893,-21.053,0.0,64.026,-21.053,9.92
100,1409,65,SISZ_Fault_1409,,6.5,0.5,0.2,52,79,4108,63.934,-20.963,0.456,64.076,-20.963,11.0
100,1410,65,SISZ_Fault_1410,,6.5,0.5,0.2,52,79,4108,63.824,-20.643,0.0,63.966,-20.643,10.549
100,1411,65,SISZ_Fault_1411,,6.5,0.5,0.2,53,80,4240,63.929,-21.1,0.324,64.072,-21.1,11.0
100,1412,65,SISZ_Fault_1412,,6.5,0.5,0.2,53,80,4240,63.926,-20.622,0.0,64.071,-20.622,10.767
100,1413,65,SISZ_Fault_1413,,6.5,0.5,0.2,53,80,4240,63.863,-20.661,0.0,64.008,-20.661,10.767
100,1414,65,SISZ_Fault_1414,,6.5,0.5,0.2,53,80,4240,63.971,-20.721,0.03,64.116,-20.721,10.797
100,1415,65,SISZ_Fault_1415,,6.5,0.5,0.2,55,117,6435,63.876,-20.953,0.0,64.086,-20.953,11.0
100,1416,66,SISZ_Fault_1416,,6.6,0.5,0.2,55,117,6435,63.874,-21.038,0.0,64.084,-21.038,11.0
100,1417,66,SISZ_Fault_1417,,6.6,0.5,0.2,55,117,6435,63.856,-20.973,0.0,64.066,-20.973,11.0
100,1418,66,SISZ_Fault_1418,,6.6,0.5,0.2,55,117,6435,63.854,-20.837,0.0,64.065,-20.837,11.0
100,1419,66,SISZ_Fault_1419,,6.6,0.5,0.2,55,117,6435,63.851,-20.585,0.0,64.062,-20.585,11.0
100,1420,66,SISZ_Fault_1420,,6.6,0.5,0.2,55,117,6435,63.874,-21.027,0.0,64.084,-21.027,11.0
100,1421,66,SISZ_Fault_1421,,6.6,0.5,0.2,55,117,6435,63.885,-20.558,0.0,64.095,-20.558,11.0
100,1422,66,SISZ_Fault_1422,,6.6,0.5,0.2,55,117,6435,63.883,-20.625,0.0,64.094,-20.625,11.0
100,1423,66,SISZ_Fault_1423,,6.6,0.5,0.2,55,117,6435,63.87,-20.809,0.0,64.08,-20.809,11.0
100,1424,66,SISZ_Fault_1424,,6.6,0.5,0.2,55,117,6435,63.881,-20.686,0.0,64.091,-20.686,11.0
100,1425,66,SISZ_Fault_1425,,6.6,0.5,0.2,55,117,6435,63.824,-20.766,0.0,64.034,-20.766,11.0
100,1426,66,SISZ_Fault_1426,,6.6,0.5,0.2,55,117,6435,63.864,-21.043,0.0,64.075,-21.043,11.0
100,1427,67,SISZ_Fault_1427,,6.7,0.5,0.2,55,117,6435,63.879,-20.826,0.0,64.089,-20.826,11.0
100,1428,67,SISZ_Fault_1428,,6.7,0.5,0.2,55,117,6435,63.84,-20.804,0.0,64.05,-20.804,11.0
100,1429,67,SISZ_Fault_1429,,6.7,0.5,0.2,55,117,6435,63.872,-21.102,0.0,64.082,-21.102,11.0
100,1430,67,SISZ_Fault_1430,,6.7,0.5,0.2,55,117,6435,63.872,-21.112,0.0,64.082,-21.112,11.0
100,1431,67,SISZ_Fault_1431,,6.7,0.5,0.2,55,117,6435,63.857,-21.105,0.0,64.068,-21.105,11.0
100,1432,67,SISZ_Fault_1432,,6.7,0.5,0.2,55,117,6435,63.857,-21.12,0.0,64.068,-21.12,11.0
100,1433,67,SISZ_Fault_1433,,6.7,0.5,0.2,55,117,6435,63.859,-20.809,0.0,64.069,-20.809,11.0
100,1434,67,SISZ_Fault_1434,,6.7,0.5,0.2,55,117,6435,63.853,-20.713,0.0,64.063,-20.713,11.0
100,1435,67,SISZ_Fault_1435,,6.7,0.5,0.2,55,117,6435,63.852,-20.648,0.0,64.062,-20.648,11.0
100,1436,67,SISZ_Fault_1436,,6.7,0.5,0.2,55,117,6435,63.88,-20.774,0.0,64.09,-20.774,11.0
100,1437,68,SISZ_Fault_1437,,6.8,0.5,0.2,55,117,6435,63.884,-20.611,0.0,64.094,-20.611,11.0
100,1438,68,SISZ_Fault_1438,,6.8,0.5,0.2,55,117,6435,63.856,-21.032,0.0,64.067,-21.032,11.0
100,1439,68,SISZ_Fault_1439,,6.8,0.5,0.2,55,117,6435,63.884,-20.593,0.0,64.094,-20.593,11.0
100,1440,68,SISZ_Fault_1440,,6.8,0.5,0.2,55,117,6435,63.856,-21.022,0.0,64.067,-21.022,11.0
100,1441,68,SISZ_Fault_1441,,6.8,0.5,0.2,55,117,6435,63.886,-20.52,0.0,64.096,-20.52,11.0
100,1442,68,SISZ_Fault_1442,,6.8,0.5,0.2,55,117,6435,63.872,-21.087,0.0,64.083,-21.087,11.0
100,1443,69,SISZ_Fault_1443,,6.9,0.5,0.2,55,117,6435,63.873,-21.083,0.0,64.083,-21.083,11.0
100,1444,69,SISZ_Fault_1444,,6.9,0.5,0.2,55,117,6435,63.878,-20.833,0.0,64.089,-20.833,11.0
100,1445,69,SISZ_Fault_1445,,6.9,0.5,0.2,55,117,6435,63.9,-20.899,0.0,64.111,-20.899,11.0
100,1446,50,SISZ_Fault_1446,,5.0,0.5,0.2,12,18,216,63.966,-20.22,8.069,63.999,-20.22,10.539
100,1447,50,SISZ_Fault_1447,,5.0,0.5,0.2,12,18,216,63.992,-20.431,11.446,64.025,-20.431,13.916
100,1448,50,SISZ_Fault_1448,,5.0,0.5,0.2,12,18,216,63.942,-20.449,10.06,63.975,-20.449,12.536
100,1449,50,SISZ_Fault_1449,,5.0,0.5,0.2,12,18,216,64.08,-20.37,9.804,64.113,-20.37,12.284
100,1450,50,SISZ_Fault_1450,,5.0,0.5,0.2,12,18,216,63.851,-20.161,7.612,63.884,-20.161,10.095
100,1451,50,SISZ_Fault_1451,,5.0,0.5,0.2,12,18,216,63.877,-20.302,7.369,63.91,-20.302,9.861
100,1452,50,SISZ_Fault_1452,,5.0,0.5,0.2,12,18,216,63.89,-19.839,9.453,63.924,-19.839,11.96
100,1453,50,SISZ_Fault_1453,,5.0,0.5,0.2,12,18,216,63.937,-19.952,2.443,63.971,-19.952,4.951
100,1454,50,SISZ_Fault_1454,,5.0,0.5,0.2,12,18,216,63.945,-20.012,10.771,63.978,-20.012,13.282
100,1455,50,SISZ_Fault_1455,,5.0,0.5,0.2,12,18,216,64.074,-19.782,0.959,64.108,-19.782,3.47
100,1456,50,SISZ_Fault_1456,,5.0,0.5,0.2,12,18,216,63.944,-20.121,3.303,63.978,-20.121,5.817
100,1457,50,SISZ_Fault_1457,,5.0,0.5,0.2,12,18,216,63.961,-20.284,9.404,63.994,-20.284,11.918
100,1458,50,SISZ_Fault_1458,,5.0,0.5,0.2,12,18,216,63.823,-20.082,12.47,63.857,-20.082,15.0
100,1459,50,SISZ_Fault_1459,,5.0,0.5,0.2,12,18,216,63.938,-20.304,4.243,63.972,-20.304,6.774
100,1460,50,SISZ_Fault_1460,,5.0,0.5,0.2,12,18,216,63.876,-20.402,2.663,63.91,-20.402,5.193
100,1461,50,SISZ_Fault_1461,,5.0,0.5,0.2,12,18,216,63.929,-20.366,2.017,63.963,-20.366,4.547
100,1462,50,SISZ_Fault_1462,,5.0,0.5,0.2,12,19,228,63.85,-19.999,11.789,63.884,-19.999,14.327
100,1463,50,SISZ_Fault_1463,,5.0,0.5,0.2,12,19,228,64.023,-19.856,3.944,64.057,-19.856,6.482
100,1464,50,SISZ_Fault_1464,,5.0,0.5,0.2,12,19,228,64.011,-20.329,4.562,64.046,-20.329,7.112
100,1465,50,SISZ_Fault_1465,,5.0,0.5,0.2,12,19,228,63.911,-19.972,12.44,63.945,-19.972,15.0
100,1466,50,SISZ_Fault_1466,,5.0,0.5,0.2,12,19,228,63.959,-20.324,2.283,63.994,-20.324,4.852
100,1467,50,SISZ_Fault_1467,,5.0,0.5,0.2,12,19,228,64.006,-19.903,12.423,64.041,-19.903,15.0
100,1468,50,SISZ_Fault_1468,,5.0,0.5,0.2,12,19,228,63.971,-20.358,0.0,64.006,-20.358,2.59
100,1469,51,SISZ_Fault_1469,,5.1,0.5,0.2,12,19,228,63.851,-20.26,7.022,63.886,-20.26,9.619
100,1470,51,SISZ_Fault_1470,,5.1,0.5,0.2,13,19,247,63.845,-20.021,8.226,63.88,-20.021,10.826
100,1471,51,SISZ_Fault_1471,,5.1,0.5,0.2,13,19,247,63.942,-20.109,10.466,63.977,-20.109,13.067
100,1472,51,SISZ_Fault_1472,,5.1,0.5,0.2,13,19,247,63.927,-20.064,3.334,63.962,-20.064,5.95
100,1473,51,SISZ_Fault_1473,,5.1,0.5,0.2,13,19,247,63.968,-20.306,11.726,64.003,-20.306,14.355
100,1474,51,SISZ_Fault_1474,,5.1,0.5,0.2,13,19,247,63.864,-19.769,8.164,63.899,-19.769,10.804
100,1475,51,SISZ_Fault_1475,,5.1,0.5,0.2,13,19,247,63.935,-20.38,10.559,63.971,-20.38,13.213
100,1476,51,SISZ_Fault_1476,,5.1,0.5,0.2,13,20,260,63.93,-20.185,1.917,63.966,-20.185,4.594
100,1477,51,SISZ_Fault_1477,,5.1,0.5,0.2,13,20,260,63.941,-20.471,6.376,63.977,-20.471,9.059
100,1478,51,SISZ_Fault_1478,,5.1,0.5,0.2,13,20,260,63.893,-20.122,0.782,63.929,-20.122,3.471
100,1479,51,SISZ_Fault_1479,,5.1,0.5,0.2,13,20,260,63.947,-20.331,0.491,63.983,-20.331,3.181
100,1480,51,SISZ_Fault_1480,,5.1,0.5,0.2,13,20,260,63.815,-19.976,11.639,63.851,-19.976,14.331
100,1481,51,SISZ_Fault_1481,,5.1,0.5,0.2,13,20,260,63.938,-20.163,0.0,63.975,-20.163,2.693
100,1482,51,SISZ_Fault_1482,,5.1,0.5,0.2,13,20,260,63.927,-20.391,11.798,63.964,-20.391,14.495
100,1483,51,SISZ_Fault_1483,,5.1,0.5,0.2,13,20,260,64.001,-19.888,5.018,64.038,-19.888,7.716
100,1484,51,SISZ_Fault_1484,,5.1,0.5,0.2,13,20,260,63.857,-19.779,3.419,63.893,-19.779,6.12
100,1485,51,SISZ_Fault_1485,,5.1,0.5,0.2,13,20,260,63.814,-20.104,11.913,63.851,-20.104,14.618
100,1486,51,SISZ_Fault_1486,,5.1,0.5,0.2,13,20,260,63.902,-19.899,11.546,63.939,-19.899,14.261
100,1487,51,SISZ_Fault_1487,,5.1,0.5,0.2,13,20,260,63.89,-20.162,1.929,63.927,-20.162,4.655
100,1488,51,SISZ_Fault_1488,,5.1,0.5,0.2,13,20,260,64.057,-20.444,8.168,64.094,-20.444,10.899
100,1489,51,SISZ_Fault_1489,,5.1,0.5,0.2,13,20,260,63.811,-19.941,11.223,63.848,-19.941,13.956
100,1490,51,SISZ_Fault_1490,,5.1,0.5,0.2,13,20,260,64.089,-19.779,1.589,64.126,-19.779,4.327
100,1491,51,SISZ_Fault_1491,,5.1,0.5,0.2,13,20,260,64.083,-20.302,9.041,64.12,-20.302,11.782
100,1492,51,SISZ_Fault_1492,,5.1,0.5,0.2,13,20,260,63.921,-20.337,0.103,63.958,-20.337,2.845
